"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"1";"8";"2";"4";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"2";"4";"7";"4";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"3";"9";"1";"5";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"4";"3";"6";"5";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"1";"6";"9";"4";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"5";"8";"7";"7";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"2";"7";"4";"3";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"3";"6";"3";"3";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"6";"1";"2";"7";"POKERULES_ADJ";"correct"
"A28KJPWD4OIG9E";"33";"female";"United States of America";"105916";"1";"1";"1";"1";"3";"7";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"4";"4";"8";"6";"POKERULES_ADJ";"correct"
"A1PSPZ4VIQRY74";"26";"male";"United States of America";"42725";"1";"1";"1";"4";"3";"3";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"7";"7";"6";"1";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"5";"3";"8";"3";"POKERULES_ADJ";"correct"
"A28KJPWD4OIG9E";"33";"female";"United States of America";"105916";"1";"1";"2";"5";"2";"4";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"6";"7";"8";"2";"POKERULES_ADJ";"correct"
"A13VIJ7G997ZCY";"31";"female";"United States of America";"986711";"1";"1";"8";"7";"1";"5";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"7";"4";"7";"3";"POKERULES_ADJ";"correct"
"A1PSPZ4VIQRY74";"26";"male";"United States of America";"42725";"1";"1";"2";"5";"8";"2";"POKERULES_ADJ";"correct"
"A3V1ZYXBJYCIIE";"43";"male";"United States of America";"81783";"1";"1";"8";"1";"4";"3";"POKERULES_ADJ";"correct"
"A28KJPWD4OIG9E";"33";"female";"United States of America";"105916";"1";"1";"3";"7";"4";"5";"POKERULES_ADJ";"correct"
